2130.7354,276.6827999999999,1092.7242,-488.73659999999995,1071.8165,1952.4868999999992,68.73459999999999,-132.5055,1405.2872,428.87890000000004,1770.3952,249.87810000000002,8564.0592,1039.6499,1558.4747,11412.0619,5446.4704,1011.7399,-4667.3856000000005,-195.40719999999993,1595.4175000000002,1041.2301000000014,2365.9231000000004,3194.3271000000004,2371.197400000001,8972.677699999997,1777.4322,5791.4056,1774.0944000000006,8332.713099999999,17675.645299999996,4725.270599999999,8305.019499999999,4216.7383,10534.262000000002,27781.2904,3040.2845999999995,6802.993899999999,-2103.9608,-5660.502099999999,2078.8155999999954,20.263581999999758,-1505.0475000000017,-2289.9561709999984,-633.9793869999949,-4408.719475999995,1024.9315899999997,4247.5999999999985,1866.9976709999994,12825.480231999998,19965.009492999998,-1887.7699120000007,3693.8729290000015,5720.500174
2130.7354,249.16279999999992,404.48420000000027,-752.8166,929.1265000000001,829.9568999999992,70.4746,-26.8255,1206.3971999999999,388.6389000000001,1638.6852,297.0581,8431.499200000002,1045.0799,149.52469999999997,9923.1619,4718.860399999999,717.3699,-4163.155599999999,474.3927999999999,1747.4674999999995,-2.3698999999992765,1090.2331,458.7871000000008,-1.5925999999997487,1545.057699999999,1800.1622000000004,2658.0256000000004,2242.8344000000006,3376.7931000000003,10077.8153,4705.850599999998,2136.5894999999996,1645.8482999999997,8564.272000000003,17052.560400000002,1709.7060999999994,4099.8641,-834.0881000000005,-4580.3441,395.1379999999984,-5.6499339999995755,215.87475499999914,-1886.4958499999998,2890.9268690000035,1214.6558400000033,2430.008199,5695.459999999999,1466.2542679999997,10364.655587,19956.378053999997,472.5465559999992,3488.5816060000016,1805.8803619999996
0.0,128.77,394.0,209.55,167.43999999999997,899.76,6.07,-10.12,105.65,43.71999999999999,145.32,-36.41,212.4,-14.89,536.4,697.5,32.769999999999996,123.88,-75.80000000000001,-39.82,41.029999999999966,101.92999999999999,1046.71,624.9100000000001,1261.47,3035.0200000000004,-492.03999999999996,1998.9099999999999,756.91,836.1500000000001,3099.93,1157.0600000000002,2907.2200000000003,761.59,143.22,4969.090000000001,415.1885,525.4698000000001,316.2473,-502.10799999999995,754.7976,1578.563516,-1772.942255,264.65967900000004,559.1737439999999,629.4546839999998,-2242.956609,25.599999999999994,-792.7365970000001,124.834645,-2885.258561,-1262.7264679999998,-731.9199209999999,1103.788775
0.0,-101.25,294.24,54.53,-24.75,222.77,-7.8100000000000005,-95.55999999999999,93.24000000000001,-3.4799999999999978,-13.609999999999978,-10.77,-79.84,9.46,872.5500000000001,791.4000000000001,694.84,170.49,-428.43,-629.98,-193.07999999999998,941.67,228.98000000000002,2110.6299999999997,1111.32,4392.599999999999,469.31,1134.47,-1225.65,4119.7699999999995,4497.9,-1137.6399999999999,3261.21,1809.3,1826.77,5759.639999999999,915.3899999999999,2177.66,-1586.12,-578.05,928.88,-1552.65,52.02000000000001,-668.12,-4084.0800000000004,-6252.830000000001,837.88,-1473.46,1193.48,2335.99,2893.89,-1097.59,937.2112440000001,2810.831037
15402.990800000001,5352.5042,8146.4542,5931.5893,-3922.4862,15508.061499999998,9767.9404,10035.8392,11956.7575,5834.226899999998,37594.763999999996,18746.3348,13262.1045,6569.9554,17295.285600000003,55873.68030000001,22256.628099999998,21938.9804,17745.6701,12841.6284,74782.90699999999,8784.3065,10275.421,11883.089899999999,5640.280999999997,36583.0984,8153.2176,11482.709899999998,7507.7951,16024.046499999999,43167.76909999999,15727.329899999997,11596.661399999994,11560.7369,16198.904300000002,55083.63249999998,12848.618199999999,4466.308799999999,16469.882100000003,16802.7456,50587.5547,40140.354848999996,6899.926828999999,13514.8929,8663.724130999997,69218.898709,12907.041575,11751.469999999998,-709.4145550000026,-1058.5865729999991,22890.510446999986,1855.4950519999989,-563.9240373775694,52.19151771649979
13976.190700000003,4933.0142000000005,7194.144200000001,5069.9793,-4165.476199999999,13031.661499999998,9405.5164,3830.3591999999994,15611.142500000002,754.8668999999984,29601.885,10924.5548,15809.6672,6270.361000000001,16656.1584,49660.741400000006,22159.988999999994,17141.045100000003,16118.830100000003,13421.979599999999,68841.8438,6993.8984,1313.1283999999998,9354.6833,5499.6963,23161.406400000003,6874.2045,6770.851099999999,7940.1446,7098.5794,28683.779599999994,8095.2331,6692.0695,7263.033300000001,11107.0514,33157.387299999995,12282.0644,-4679.265400000001,9343.314299999998,6563.911,23510.0243,26776.15787,-7316.002896,7574.781447,5322.581578000001,32357.517999,10872.653426,5504.55,3330.2045119999993,4250.675791,23958.083729,4745.661373,992.4748379999992,3265.6759299999994
8645.986700000003,1929.6417000000006,4479.527,3763.0213999999996,-6501.6864,3670.5036999999998,5207.0005,4020.9234999999994,7308.1519,-1650.3176000000014,14885.758299999998,4738.4969,10969.9231,1974.1879000000008,9711.981500000002,27394.589400000004,11339.896399999998,8748.540900000002,8429.3034,6875.0837999999985,35392.8245,3342.9474,-1888.6582999999998,3621.9793999999993,2650.6655999999994,7726.934100000002,832.5729999999998,3271.4425999999994,1614.9928,4320.752399999999,10039.760799999998,-1178.7439000000004,2906.239499999999,2098.7983,8058.490400000001,11884.784299999998,3335.9434,-4747.540400000001,407.94279999999975,971.4029999999998,-32.25120000000197,19596.58587,-9555.203465,1666.7016919999996,-1039.6844219999996,10668.399674999997,2311.257228,2209.9049800000003,-3137.0628880000004,1498.7155969999997,2882.8149170000006,445.2153730000002,-1253.6860370000009,641.6646239999995
8645.986700000003,1929.6417000000006,4479.527,3763.0213999999996,-6501.6864,3670.5036999999998,5207.0005,4020.9234999999994,7308.1519,-1650.3176000000014,14885.758299999998,4738.4969,10969.9231,1974.1879000000008,9711.981500000002,27394.589400000004,11339.896399999998,8748.540900000002,8429.3034,6875.0837999999985,35392.8245,3342.9474,-1888.6582999999998,3621.9793999999993,2650.6655999999994,7726.934100000002,823.5929999999997,3269.8725999999997,1614.9928,4320.752399999999,10029.210799999999,-1178.7439000000004,2906.239499999999,1851.8383,6195.8004,9775.134299999998,3327.3066,-4755.0675,360.0668999999997,1164.7523999999999,97.05839999999807,19596.58587,-863.2034649999994,2677.501692,-1039.6844219999996,20371.199675,2311.257228,1880.7549800000002,-3137.0628880000004,1498.7155969999997,2553.6649170000005,445.2153730000002,-1221.5060370000008,641.6646239999995
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,1.57,0.0,0.0,10.55,0.0,0.0,246.96,1862.69,2109.65,8.6368,7.5271,47.8759,-193.3494,-129.30960000000002,0.0,-8692.0,-943.9,0.0,-9635.9,0.0,329.15,0.0,0.0,329.15,0.0,-32.18,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.9,0.0,-66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5330.204,3003.3725,2714.6172,1306.9579,2336.2102,9361.157799999999,4198.5159,-190.56429999999997,8302.990600000001,2405.1845,14716.1267,6186.0579,4839.7441,4296.1731,6944.1769,22266.152000000002,10820.092599999998,8392.5042,7689.526700000001,6546.8958,33449.0193,3650.951,3201.7866999999997,5732.7039,2849.0307000000003,15434.472300000001,6041.6315,3499.4084999999995,6325.1518,2777.827,18644.018799999998,9273.977,3785.8300000000004,5164.235000000001,3048.5609999999997,21272.603,8946.121,68.27499999999998,8935.3715,5592.508,23542.275500000003,7179.572,2239.200569,5908.079755000001,6362.2660000000005,21689.118324000003,8561.396198,3294.64502,6467.2674,2751.9601940000002,21075.268812000002,4300.446,2246.160875,2624.011306
1426.8000999999997,419.48999999999995,952.3100000000003,861.6100000000002,242.98999999999964,2476.399999999999,362.4240000000001,6205.4800000000005,-3654.3849999999998,5079.359999999999,7992.878999999996,7821.779999999999,-2547.5627000000004,299.5943999999995,639.1271999999994,6212.938899999998,96.63909999999937,4797.935299999998,1626.8400000000001,-580.3512000000003,5941.063199999993,1790.4081,8962.2926,2528.4065999999993,140.58469999999855,13421.692000000003,1279.0131000000003,4711.858799999998,-432.34950000000015,8925.4671,14483.98949999999,7632.096799999998,4904.591899999992,4297.703600000001,5091.852900000002,21926.24519999998,566.5537999999984,9145.5742,7126.567800000004,10238.8346,27077.5304,13364.196978999997,14215.929724999998,5940.1114529999995,3341.1425529999956,36861.380710000005,2034.3881489999994,6246.919999999997,-4039.619067000002,-5309.262363999999,-1067.5732820000167,-2890.1663210000015,-1556.3988753775684,-3213.4844122834993
1199.3080999999997,420.92999999999995,923.8100000000003,488.0000000000003,274.99999999999966,2107.7399999999993,361.4540000000001,6200.26,-3658.4049999999997,5202.489999999999,8105.798999999996,7792.969999999998,-2593.8827000000006,-155.6656000000005,676.6371999999994,5720.058899999998,195.53909999999942,4403.655299999998,1920.11,-402.6112000000003,6116.693199999993,1260.7481000000002,4137.362600000001,-131.853400000001,18.224699999998528,5284.482000000003,301.4531000000004,1954.048799999999,-1061.5595000000003,406.50709999999964,1600.4494999999904,1354.2867999999985,4791.551899999992,334.7636000000008,417.95290000000244,6898.55519999998,-2912.6063000000013,3604.9300999999996,-4149.608399999996,4050.302099999999,593.0175000000013,2517.512252999998,2845.475352999998,-594.5446779999992,-1532.1272950000043,3236.3156330000056,-660.7194650000006,5540.419999999997,-4201.355601000001,1282.8252500000015,1961.1701839999837,150.52105599999885,9.200444261106824,-1034.017833122707
119.24000000000001,-11.1,0.0,244.35,0.0,233.25,5.46,0.0,0.0,0.0,5.46,0.0,0.0,272.85,-21.0,251.85000000000002,-329.29,3.81,-830.8599999999999,10.0,-1146.34,75.12,3634.68,2531.42,-448.1,5793.119999999999,763.17,1979.38,-315.19,5958.87,8386.230000000001,4802.79,-17.7,4355.78,1992.47,11133.339999999998,1630.3001000000002,4982.4340999999995,9868.9962,3282.0724999999998,19763.8029,10796.894726,8881.924372,4409.726130999999,736.7998479999999,24825.345077,2404.3676140000002,-1157.17,80.75653399999987,-5896.487614000001,-4568.533466000001,-3424.007377,-2387.211739072898,-1498.1000810016797
